annotation_id,annotation_name,size,linkout,date_download,go_download_link
R-SCE-110312,Translesion synthesis by REV1,2,https://reactome.org/PathwayBrowser/#/R-SCE-110312,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,2,https://reactome.org/PathwayBrowser/#/R-SCE-110313,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-73893,DNA Damage Bypass,5,https://reactome.org/PathwayBrowser/#/R-SCE-73893,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3899300,SUMOylation of transcription cofactors,7,https://reactome.org/PathwayBrowser/#/R-SCE-3899300,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-111995,phospho-PLA2 pathway,5,https://reactome.org/PathwayBrowser/#/R-SCE-111995,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-169893,Prolonged ERK activation events,2,https://reactome.org/PathwayBrowser/#/R-SCE-169893,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-170968,Frs2-mediated activation,2,https://reactome.org/PathwayBrowser/#/R-SCE-170968,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-187687,Signalling to ERKs,2,https://reactome.org/PathwayBrowser/#/R-SCE-187687,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-198753,ERK/MAPK targets,10,https://reactome.org/PathwayBrowser/#/R-SCE-198753,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-202670,ERKs are inactivated,8,https://reactome.org/PathwayBrowser/#/R-SCE-202670,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2559582,Senescence-Associated Secretory Phenotype (SASP),4,https://reactome.org/PathwayBrowser/#/R-SCE-2559582,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-375165,NCAM signaling for neurite out-growth,3,https://reactome.org/PathwayBrowser/#/R-SCE-375165,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-437239,Recycling pathway of L1,9,https://reactome.org/PathwayBrowser/#/R-SCE-437239,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-881907,Gastrin-CREB signalling pathway via PKC and MAPK,5,https://reactome.org/PathwayBrowser/#/R-SCE-881907,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9634635,Estrogen-stimulated signaling through PRKCZ,3,https://reactome.org/PathwayBrowser/#/R-SCE-9634635,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3232118,SUMOylation of transcription factors,8,https://reactome.org/PathwayBrowser/#/R-SCE-3232118,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-159418,Recycling of bile acids and salts,2,https://reactome.org/PathwayBrowser/#/R-SCE-159418,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-189483,Heme degradation,2,https://reactome.org/PathwayBrowser/#/R-SCE-189483,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9749641,Aspirin ADME,2,https://reactome.org/PathwayBrowser/#/R-SCE-9749641,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9754706,Atorvastatin ADME,2,https://reactome.org/PathwayBrowser/#/R-SCE-9754706,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-163754,Insulin effects increased synthesis of Xylulose-5-Phosphate,1,https://reactome.org/PathwayBrowser/#/R-SCE-163754,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-74217,Purine salvage,6,https://reactome.org/PathwayBrowser/#/R-SCE-74217,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8956321,Nucleotide salvage,10,https://reactome.org/PathwayBrowser/#/R-SCE-8956321,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5694530,Cargo concentration in the ER,8,https://reactome.org/PathwayBrowser/#/R-SCE-5694530,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",8,https://reactome.org/PathwayBrowser/#/R-SCE-983170,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2514853,Condensation of Prometaphase Chromosomes,7,https://reactome.org/PathwayBrowser/#/R-SCE-2514853,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5205647,Mitophagy,8,https://reactome.org/PathwayBrowser/#/R-SCE-5205647,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6804756,Regulation of TP53 Activity through Phosphorylation,5,https://reactome.org/PathwayBrowser/#/R-SCE-6804756,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-68877,Mitotic Prometaphase,15,https://reactome.org/PathwayBrowser/#/R-SCE-68877,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8934903,Receptor Mediated Mitophagy,8,https://reactome.org/PathwayBrowser/#/R-SCE-8934903,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9663891,Selective autophagy,14,https://reactome.org/PathwayBrowser/#/R-SCE-9663891,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1222556,ROS and RNS production in phagocytes,15,https://reactome.org/PathwayBrowser/#/R-SCE-1222556,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-77387,Insulin receptor recycling,14,https://reactome.org/PathwayBrowser/#/R-SCE-77387,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-917937,Iron uptake and transport,20,https://reactome.org/PathwayBrowser/#/R-SCE-917937,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-917977,Transferrin endocytosis and recycling,14,https://reactome.org/PathwayBrowser/#/R-SCE-917977,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9639288,Amino acids regulate mTORC1,20,https://reactome.org/PathwayBrowser/#/R-SCE-9639288,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9711097,Cellular response to starvation,20,https://reactome.org/PathwayBrowser/#/R-SCE-9711097,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-392154,Nitric oxide stimulates guanylate cyclase,1,https://reactome.org/PathwayBrowser/#/R-SCE-392154,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-397014,Muscle contraction,7,https://reactome.org/PathwayBrowser/#/R-SCE-397014,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-418346,Platelet homeostasis,7,https://reactome.org/PathwayBrowser/#/R-SCE-418346,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5576891,Cardiac conduction,3,https://reactome.org/PathwayBrowser/#/R-SCE-5576891,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5578775,Ion homeostasis,2,https://reactome.org/PathwayBrowser/#/R-SCE-5578775,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6811440,Retrograde transport at the Trans-Golgi-Network,13,https://reactome.org/PathwayBrowser/#/R-SCE-6811440,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5620912,Anchoring of the basal body to the plasma membrane,2,https://reactome.org/PathwayBrowser/#/R-SCE-5620912,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5223345,Miscellaneous transport and binding events,5,https://reactome.org/PathwayBrowser/#/R-SCE-5223345,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2672351,Stimuli-sensing channels,5,https://reactome.org/PathwayBrowser/#/R-SCE-2672351,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3295583,TRP channels,3,https://reactome.org/PathwayBrowser/#/R-SCE-3295583,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9013424,RHOV GTPase cycle,15,https://reactome.org/PathwayBrowser/#/R-SCE-9013424,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-112310,Neurotransmitter release cycle,4,https://reactome.org/PathwayBrowser/#/R-SCE-112310,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-888590,"GABA synthesis, release, reuptake and degradation",3,https://reactome.org/PathwayBrowser/#/R-SCE-888590,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-916853,Degradation of GABA,2,https://reactome.org/PathwayBrowser/#/R-SCE-916853,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-429914,Deadenylation-dependent mRNA decay,27,https://reactome.org/PathwayBrowser/#/R-SCE-429914,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-429958,mRNA decay by 3' to 5' exoribonuclease,15,https://reactome.org/PathwayBrowser/#/R-SCE-429958,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-432720,Lysosome Vesicle Biogenesis,6,https://reactome.org/PathwayBrowser/#/R-SCE-432720,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1483213,Synthesis of PE,6,https://reactome.org/PathwayBrowser/#/R-SCE-1483213,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-264876,Insulin processing,12,https://reactome.org/PathwayBrowser/#/R-SCE-264876,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2980736,Peptide hormone metabolism,14,https://reactome.org/PathwayBrowser/#/R-SCE-2980736,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,2,https://reactome.org/PathwayBrowser/#/R-SCE-532668,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-901042,Calnexin/calreticulin cycle,2,https://reactome.org/PathwayBrowser/#/R-SCE-901042,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-425397,"Transport of vitamins, nucleosides, and related molecules",8,https://reactome.org/PathwayBrowser/#/R-SCE-425397,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,2,https://reactome.org/PathwayBrowser/#/R-SCE-83936,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2142789,Ubiquinol biosynthesis,3,https://reactome.org/PathwayBrowser/#/R-SCE-2142789,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",2,https://reactome.org/PathwayBrowser/#/R-SCE-381771,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-400508,"Incretin synthesis, secretion, and inactivation",2,https://reactome.org/PathwayBrowser/#/R-SCE-400508,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,16,https://reactome.org/PathwayBrowser/#/R-SCE-2029480,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2029482,Regulation of actin dynamics for phagocytic cup formation,12,https://reactome.org/PathwayBrowser/#/R-SCE-2029482,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-389359,CD28 dependent Vav1 pathway,5,https://reactome.org/PathwayBrowser/#/R-SCE-389359,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5626467,RHO GTPases activate IQGAPs,5,https://reactome.org/PathwayBrowser/#/R-SCE-5626467,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5687128,MAPK6/MAPK4 signaling,9,https://reactome.org/PathwayBrowser/#/R-SCE-5687128,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9013406,RHOQ GTPase cycle,12,https://reactome.org/PathwayBrowser/#/R-SCE-9013406,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9013409,RHOJ GTPase cycle,3,https://reactome.org/PathwayBrowser/#/R-SCE-9013409,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9013420,RHOU GTPase cycle,11,https://reactome.org/PathwayBrowser/#/R-SCE-9013420,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9013422,RHOBTB1 GTPase cycle,10,https://reactome.org/PathwayBrowser/#/R-SCE-9013422,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-163841,"Gamma carboxylation, hypusine formation and arylsulfatase activation",11,https://reactome.org/PathwayBrowser/#/R-SCE-163841,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-204626,Hypusine synthesis from eIF5A-lysine,4,https://reactome.org/PathwayBrowser/#/R-SCE-204626,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9013419,RHOT2 GTPase cycle,3,https://reactome.org/PathwayBrowser/#/R-SCE-9013419,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9013425,RHOT1 GTPase cycle,3,https://reactome.org/PathwayBrowser/#/R-SCE-9013425,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9715370,Miro GTPase Cycle,3,https://reactome.org/PathwayBrowser/#/R-SCE-9715370,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-446199,Synthesis of Dolichyl-phosphate,5,https://reactome.org/PathwayBrowser/#/R-SCE-446199,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1168372,Downstream signaling events of B Cell Receptor (BCR),2,https://reactome.org/PathwayBrowser/#/R-SCE-1168372,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2025928,Calcineurin activates NFAT,1,https://reactome.org/PathwayBrowser/#/R-SCE-2025928,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-983705,Signaling by the B Cell Receptor (BCR),2,https://reactome.org/PathwayBrowser/#/R-SCE-983705,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",8,https://reactome.org/PathwayBrowser/#/R-SCE-425366,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-425410,Metal ion SLC transporters,5,https://reactome.org/PathwayBrowser/#/R-SCE-425410,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-435354,Zinc transporters,3,https://reactome.org/PathwayBrowser/#/R-SCE-435354,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-435368,Zinc efflux and compartmentalization by the SLC30 family,2,https://reactome.org/PathwayBrowser/#/R-SCE-435368,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6803205,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,3,https://reactome.org/PathwayBrowser/#/R-SCE-6803205,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-75105,Fatty acyl-CoA biosynthesis,9,https://reactome.org/PathwayBrowser/#/R-SCE-75105,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1236975,Antigen processing-Cross presentation,32,https://reactome.org/PathwayBrowser/#/R-SCE-1236975,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1236978,Cross-presentation of soluble exogenous antigens (endosomes),32,https://reactome.org/PathwayBrowser/#/R-SCE-1236978,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5668541,TNFR2 non-canonical NF-kB pathway,33,https://reactome.org/PathwayBrowser/#/R-SCE-5668541,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5688426,Deubiquitination,37,https://reactome.org/PathwayBrowser/#/R-SCE-5688426,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5689880,Ub-specific processing proteases,33,https://reactome.org/PathwayBrowser/#/R-SCE-5689880,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-196807,Nicotinate metabolism,9,https://reactome.org/PathwayBrowser/#/R-SCE-196807,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-389542,NADPH regeneration,1,https://reactome.org/PathwayBrowser/#/R-SCE-389542,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9648002,RAS processing,3,https://reactome.org/PathwayBrowser/#/R-SCE-9648002,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",16,https://reactome.org/PathwayBrowser/#/R-SCE-450513,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69473,G2/M DNA damage checkpoint,2,https://reactome.org/PathwayBrowser/#/R-SCE-69473,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,3,https://reactome.org/PathwayBrowser/#/R-SCE-69601,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69610,p53-Independent DNA Damage Response,3,https://reactome.org/PathwayBrowser/#/R-SCE-69610,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69613,p53-Independent G1/S DNA damage checkpoint,3,https://reactome.org/PathwayBrowser/#/R-SCE-69613,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69615,G1/S DNA Damage Checkpoints,3,https://reactome.org/PathwayBrowser/#/R-SCE-69615,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,2,https://reactome.org/PathwayBrowser/#/R-SCE-75035,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1660516,Synthesis of PIPs at the early endosome membrane,5,https://reactome.org/PathwayBrowser/#/R-SCE-1660516,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1660517,Synthesis of PIPs at the late endosome membrane,3,https://reactome.org/PathwayBrowser/#/R-SCE-1660517,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5668599,RHO GTPases Activate NADPH Oxidases,5,https://reactome.org/PathwayBrowser/#/R-SCE-5668599,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8951664,Neddylation,9,https://reactome.org/PathwayBrowser/#/R-SCE-8951664,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8853383,Lysosomal oligosaccharide catabolism,1,https://reactome.org/PathwayBrowser/#/R-SCE-8853383,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-71262,Carnitine synthesis,3,https://reactome.org/PathwayBrowser/#/R-SCE-71262,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3322077,Glycogen synthesis,13,https://reactome.org/PathwayBrowser/#/R-SCE-3322077,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1660661,Sphingolipid de novo biosynthesis,14,https://reactome.org/PathwayBrowser/#/R-SCE-1660661,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-428157,Sphingolipid metabolism,18,https://reactome.org/PathwayBrowser/#/R-SCE-428157,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8963693,Aspartate and asparagine metabolism,8,https://reactome.org/PathwayBrowser/#/R-SCE-8963693,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-453274,Mitotic G2-G2/M phases,13,https://reactome.org/PathwayBrowser/#/R-SCE-453274,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69273,Cyclin A/B1/B2 associated events during G2/M transition,6,https://reactome.org/PathwayBrowser/#/R-SCE-69273,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69275,G2/M Transition,13,https://reactome.org/PathwayBrowser/#/R-SCE-69275,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-156711,Polo-like kinase mediated events,3,https://reactome.org/PathwayBrowser/#/R-SCE-156711,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6791312,TP53 Regulates Transcription of Cell Cycle Genes,2,https://reactome.org/PathwayBrowser/#/R-SCE-6791312,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,2,https://reactome.org/PathwayBrowser/#/R-SCE-6804115,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-162710,Synthesis of glycosylphosphatidylinositol (GPI),8,https://reactome.org/PathwayBrowser/#/R-SCE-162710,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-163125,Post-translational modification: synthesis of GPI-anchored proteins,10,https://reactome.org/PathwayBrowser/#/R-SCE-163125,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-432030,Transport of glycerol from adipocytes to the liver by Aquaporins,2,https://reactome.org/PathwayBrowser/#/R-SCE-432030,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-432047,Passive transport by Aquaporins,2,https://reactome.org/PathwayBrowser/#/R-SCE-432047,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-114508,Effects of PIP2 hydrolysis,2,https://reactome.org/PathwayBrowser/#/R-SCE-114508,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-114516,Disinhibition of SNARE formation,4,https://reactome.org/PathwayBrowser/#/R-SCE-114516,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1169091,Activation of NF-kappaB in B cells,1,https://reactome.org/PathwayBrowser/#/R-SCE-1169091,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-202403,TCR signaling,4,https://reactome.org/PathwayBrowser/#/R-SCE-202403,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-202424,Downstream TCR signaling,3,https://reactome.org/PathwayBrowser/#/R-SCE-202424,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2029485,Role of phospholipids in phagocytosis,4,https://reactome.org/PathwayBrowser/#/R-SCE-2029485,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2179392,EGFR Transactivation by Gastrin,1,https://reactome.org/PathwayBrowser/#/R-SCE-2179392,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2871837,FCERI mediated NF-kB activation,1,https://reactome.org/PathwayBrowser/#/R-SCE-2871837,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2980766,Nuclear Envelope Breakdown,2,https://reactome.org/PathwayBrowser/#/R-SCE-2980766,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-4419969,Depolymerization of the Nuclear Lamina,2,https://reactome.org/PathwayBrowser/#/R-SCE-4419969,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-450520,HuR (ELAVL1) binds and stabilizes mRNA,2,https://reactome.org/PathwayBrowser/#/R-SCE-450520,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5218921,VEGFR2 mediated cell proliferation,3,https://reactome.org/PathwayBrowser/#/R-SCE-5218921,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5607764,CLEC7A (Dectin-1) signaling,3,https://reactome.org/PathwayBrowser/#/R-SCE-5607764,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5621481,C-type lectin receptors (CLRs),3,https://reactome.org/PathwayBrowser/#/R-SCE-5621481,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9664873,Pexophagy,3,https://reactome.org/PathwayBrowser/#/R-SCE-9664873,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1660662,Glycosphingolipid metabolism,4,https://reactome.org/PathwayBrowser/#/R-SCE-1660662,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-196843,Vitamin B2 (riboflavin) metabolism,4,https://reactome.org/PathwayBrowser/#/R-SCE-196843,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6814848,Glycerophospholipid catabolism,3,https://reactome.org/PathwayBrowser/#/R-SCE-6814848,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-383280,Nuclear Receptor transcription pathway,2,https://reactome.org/PathwayBrowser/#/R-SCE-383280,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1362409,Mitochondrial iron-sulfur cluster biogenesis,10,https://reactome.org/PathwayBrowser/#/R-SCE-1362409,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-947581,Molybdenum cofactor biosynthesis,2,https://reactome.org/PathwayBrowser/#/R-SCE-947581,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8849175,Threonine catabolism,1,https://reactome.org/PathwayBrowser/#/R-SCE-8849175,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5685942,HDR through Homologous Recombination (HRR),4,https://reactome.org/PathwayBrowser/#/R-SCE-5685942,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5693579,Homologous DNA Pairing and Strand Exchange,2,https://reactome.org/PathwayBrowser/#/R-SCE-5693579,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
