annotation_id,annotation_name,annotation_description,size,linkout,date_download,go_download_link
GO:1990722,DAPK1-calmodulin complex,"A serine/threonine protein kinase complex involved in cell survival, apoptosis and autophagic cell death pathways. DAPK1 is activated by the dephosphorylation of a n-terminal serine and calcium-calmodulin binding. [GOC:bhm, PMID:20103772]",1,http://amigo.geneontology.org/amigo/term/GO:1990722,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0009361,succinate-CoA ligase complex (ADP-forming),"A heterodimeric enzyme complex, composed of an alpha and beta chain, most usually found in (but not limited to) bacteria. Functions in the TCA cycle, hydrolyzing succinyl-CoA into succinate and CoA, thereby forming ATP. [GOC:jl, PMID:9874242]",3,http://amigo.geneontology.org/amigo/term/GO:0009361,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0045244,succinate-CoA ligase complex (GDP-forming),"A heterodimeric enzyme complex, usually composed of an alpha and beta chain. Functions in the TCA cycle, hydrolyzing succinyl-CoA into succinate and CoA, thereby forming GTP. [GOC:jl, PMID:27487822]",2,http://amigo.geneontology.org/amigo/term/GO:0045244,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005760,gamma DNA polymerase complex,"A DNA polymerase complex consisting of a large subunit, responsible for the catalytic activities, and a small accessory subunit. Functions in the replication and repair of mitochondrial DNA. [GOC:jl, PMID:12045093]",14,http://amigo.geneontology.org/amigo/term/GO:0005760,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034715,pICln-Sm protein complex,"A protein complex that contains pICln (CLNS1A) and several Sm proteins, including SmD1, SmD2, SmE, SmF, and SmG. [GOC:mah, PMID:11713266]",8,http://amigo.geneontology.org/amigo/term/GO:0034715,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031422,RecQ family helicase-topoisomerase III complex,"A complex containing a RecQ family helicase and a topoisomerase III homologue (a member of the topoisomerase type IA subfamily); may also include one or more additional proteins; conserved from E. coli to human. [GOC:bhm, GOC:krc, PMID:15889139]",5,http://amigo.geneontology.org/amigo/term/GO:0031422,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070187,shelterin complex,"A nuclear telomere cap complex that is formed by the association of telomeric ssDNA- and dsDNA-binding proteins with telomeric DNA, and is involved in telomere protection and recruitment of telomerase. The complex is known to contain TERF1, TERF2, POT1, RAP1, TINF2 and ACD in mammalian cells, and Pot1, Tpz1, Rap1, Rif1, Rif2 and Taz1 in Saccharomyces. Taz1 and Rap1 (or their mammalian equivalents) form a dsDNA-binding subcomplex, Pot1 and Tpz1 form an ssDNA-binding subcomplex, and the two subcomplexes are bridged by Poz1, which acts as an effector molecule along with Ccq1. [GOC:expert_mf, GOC:mah, GOC:vw, PMID:18828880]",32,http://amigo.geneontology.org/amigo/term/GO:0070187,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990454,L-type voltage-gated calcium channel complex,"A type of voltage-dependent calcium channel responsible for excitation-contraction coupling of skeletal, smooth, and cardiac muscle. 'L' stands for 'long-lasting' referring to the length of activation. [GOC:ame, PMID:12946355]",18,http://amigo.geneontology.org/amigo/term/GO:1990454,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005889,potassium:proton exchanging ATPase complex,"A protein complex that possesses hydrogen:potassium-exchanging ATPase activity; characterized in animal cells, where it maintains ionic gradients of K+ at the expense of ATP hydrolysis; The complex contains two obligatory subunits, the catalytic alpha subunit and a glycosylated beta subunit; two additional subunits, gamma and channel-inducing factor (CHIF), may also be present. [PMID:11756431]",1,http://amigo.geneontology.org/amigo/term/GO:0005889,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0043265,ectoplasm,"Granule free cytoplasm, lying immediately below the plasma membrane. [GOC:curators, PMID:12211103]",1,http://amigo.geneontology.org/amigo/term/GO:0043265,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990730,VCP-NSFL1C complex,"A protein complex between the ATPase VCP (p97) and its cofactor p47 (NSFL1C). In human, the protein complex consists of one homotrimer of NSFL1C/p47 per homohexamer of VCP/p97. [GOC:bf, GOC:PARL, PMID:9214505]",4,http://amigo.geneontology.org/amigo/term/GO:1990730,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036513,Derlin-1 retrotranslocation complex,"A protein complex that functions in the retrotranslocation step of ERAD (ER-associated protein degradation), and includes at its core Derlin-1 oligomers forming a retrotranslocation channel. [GOC:bf, GOC:PARL, PMID:15215856, PMID:16186510]",12,http://amigo.geneontology.org/amigo/term/GO:0036513,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031209,SCAR complex,"A pentameric complex that includes orthologues of human PIR121, Nap1, Abi, SCAR, and HSPC300 and regulates actin polymerization and/or depolymerization through small GTPase mediated signal transduction. [GOC:hla, GOC:pg, PMID:12181570, PMID:24036345, PMID:24630101]",25,http://amigo.geneontology.org/amigo/term/GO:0031209,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035363,histone locus body,"A nuclear body associated with the histone gene locus that is thought to contain all of the factors necessary for histone mRNA transcription and pre-mRNA processing. In Drosophila, U7 snRNP is located in the histone locus body rather than the distinct Cajal body. [GOC:sart, PMID:16533947, PMID:18927579, PMID:19620235]",4,http://amigo.geneontology.org/amigo/term/GO:0035363,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0008303,caspase complex,"A protein complex that contains one or more cysteine-type endopeptidases (also called caspases), which give the complex a peptidase activity with specificity for the hydrolysis of aspartyl bonds. These complexes may be involved e.g. in apoptotic or inflammation processes. [GOC:cna, GOC:mtg_apoptosis, PMID:15569692]",1,http://amigo.geneontology.org/amigo/term/GO:0008303,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0061700,GATOR2 complex,"A multiprotein subcomplex of the GATOR complex that regulates TORC1 signaling by interacting with the Rag GTPase. In human, this complex consists of WDR24, WDR59, MIOS, SEH1L, and SEC13. In S. cerevisiae, this complex is referred to as SEACAT and contains the Sea2p, Sea3p, Sea4p, Seh1p, Sec13p proteins. [GOC:krc, GOC:rb, PMID:23723238, PMID:25934700]",11,http://amigo.geneontology.org/amigo/term/GO:0061700,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0001651,dense fibrillar component,"A structure found in the nucleolus, which contains newly synthesized preribosomal RNA (pre-rRNA) and a collection of proteins. [PMID:10754561]",1,http://amigo.geneontology.org/amigo/term/GO:0001651,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005690,U4atac snRNP,"A ribonucleoprotein complex that contains small nuclear RNA U4atac, a heptameric ring of Sm proteins, as well as several proteins that are unique to the U4atac snRNP, most of which remain associated with the U4atac snRNA both while the U4atac snRNP is free or assembled into the U4atac/U6atac complex or into a series of spliceosomal complexes. [GOC:krc, GOC:mah, ISBN:0879695897]",3,http://amigo.geneontology.org/amigo/term/GO:0005690,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0008622,epsilon DNA polymerase complex,"A heterotetrameric DNA polymerase complex that catalyzes processive DNA synthesis in the absence of PCNA, but is further stimulated in the presence of PCNA. The complex contains a large catalytic subunit and three small subunits, and is best characterized in Saccharomyces, in which the subunits are named Pol2p, Dpb2p, Dpb3p, and Dpb4p. Some evidence suggests that DNA polymerase epsilon is the leading strand polymerase; it is also involved in nucleotide-excision repair and mismatch repair. [PMID:15814431, PMID:9745046]",15,http://amigo.geneontology.org/amigo/term/GO:0008622,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070931,Golgi-associated vesicle lumen,The volume enclosed by the membrane of a Golgi-associated vesicle. [GOC:mah],4,http://amigo.geneontology.org/amigo/term/GO:0070931,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0043527,tRNA methyltransferase complex,"A multimeric protein complex involved in the methylation of specific nucleotides in tRNA. [GOC:jl, PMID:24904644, PMID:9851972]",5,http://amigo.geneontology.org/amigo/term/GO:0043527,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0106143,tRNA (m7G46) methyltransferase complex,"A protein complex involved in the catalysis of the formation of the modified nucleotide 7-methylguanine (at position 46 in certain tRNAs, such as tRNA(phe) and tRNA(met). In yeast, it is a heterotetramer of two subunits, Trm8 (catalytic) and Trm82 (WD repeat). [GOC:vw, PMID:15811913, PMID:1738232, PMID:18164779, PMID:18184583]",4,http://amigo.geneontology.org/amigo/term/GO:0106143,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031260,pseudopodium membrane,The portion of the plasma membrane surrounding a pseudopodium. [GOC:mah],1,http://amigo.geneontology.org/amigo/term/GO:0031260,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097356,perinucleolar compartment,"The perinucleolar compartment (PNC) is a subnuclear structure associated with, but structurally distinct from, the nucleolus. The PNC contains large amounts of the heterogeneous nuclear ribonucleoprotein complex (hnRNP) called hnRNP 1 (PTB). Many RNA binding proteins as well as RNA polymerase III transcripts are highly enriched in this compartment. PTB and pol III transcripts are required for the integrity of the PNC. [GOC:vw, PMID:21385875, Wikipedia:Perinucleolar_compartment]",5,http://amigo.geneontology.org/amigo/term/GO:0097356,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0120249,lateral wall of outer hair cell,"The lateral wall of an outer hair cell (OHC) is a unique trilaminate composite consisting of the plasma membrane, an underlying cytoskeletal network containing an actin-spectrin cortical lattice, and an adjacent system of circumferential lamellar organelles known as the subsurface cisternae. [GOC:krc, PMID:26352669, PMID:31920560, PMID:9412485]",1,http://amigo.geneontology.org/amigo/term/GO:0120249,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0043228,non-membrane-bounded organelle,"Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes. [GOC:go_curators]",1,http://amigo.geneontology.org/amigo/term/GO:0043228,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0140738,NLRP6 inflammasome complex,"An inflammasome complex that consists of NLRP6, PYCARD/ASC and caspase-1 or caspase-4/caspase-11. [PMID:30674671, PMID:34678144]",5,http://amigo.geneontology.org/amigo/term/GO:0140738,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0032998,Fc-epsilon receptor I complex,"A protein complex composed of an Fc-epsilon RI alpha chain and an Fc-epsilon RI gamma chain dimer with or without an Fc-episilon RI beta chain and additional signaling components. The complex functions primarily as an activating receptor for IgE. [GOC:add, ISBN:0781735149]",3,http://amigo.geneontology.org/amigo/term/GO:0032998,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990742,microvesicle,"An extracellular vesicle released from the plasma membrane and ranging in size from about 100 nm to 1000 nm. [GOC:vesicles, PMID:22418571, PMID:24009894, Wikipedia:Microvesicles]",3,http://amigo.geneontology.org/amigo/term/GO:1990742,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071540,"eukaryotic translation initiation factor 3 complex, eIF3e","An eukaryotic translation initiation factor 3 complex that contains the PCI-domain protein eIF3e. [PMID:15904532, PMID:19061185]",2,http://amigo.geneontology.org/amigo/term/GO:0071540,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031205,endoplasmic reticulum Sec complex,"An endoplasmic reticulum membrane-associated complex involved in the translocation of proteins that are targeted to the ER. In yeast, this complex consists of two subcomplexes, namely, the Sec61 complex and the Sec62/Sec63 complex. [GOC:mtg_sensu, PMID:14617809]",1,http://amigo.geneontology.org/amigo/term/GO:0031205,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0030289,protein phosphatase 4 complex,"A protein serine/threonine phosphatase complex formed by the catalytic subunit of protein phosphatase 4 plus one or more regulatory subunits. [GOC:bhm, PMID:10026142]",10,http://amigo.geneontology.org/amigo/term/GO:0030289,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097433,dense body,"An electron dense body which may contain granules. [ISBN:0195065719, NIF_Subcellular:sao730872736]",5,http://amigo.geneontology.org/amigo/term/GO:0097433,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0000322,storage vacuole,"A vacuole that functions primarily in the storage of materials, including nutrients, pigments, waste products, and small molecules. [GOC:krc]",2,http://amigo.geneontology.org/amigo/term/GO:0000322,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0017119,Golgi transport complex,"A multisubunit tethering complex of the CATCHR family (complexes associated with tethering containing helical rods) that has a role in tethering vesicles to the Golgi prior to fusion. Composed of 8 subunits COG1-8. [GOC:krc, PMID:11980916, PMID:20972446, PMID:9792665]",28,http://amigo.geneontology.org/amigo/term/GO:0017119,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005787,signal peptidase complex,"A protein complex that is located in the endoplasmic reticulum membrane and cleaves the signal sequence from precursor proteins following their transport out of the cytoplasmic space. [GOC:sgd_curators, PMID:1846444, PMID:7615509]",14,http://amigo.geneontology.org/amigo/term/GO:0005787,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071782,endoplasmic reticulum tubular network,"A subcompartment of the endoplasmic reticulum consisting of tubules having membranes with high curvature in cross-section. [GOC:vw, PMID:16469703, PMID:20434336]",25,http://amigo.geneontology.org/amigo/term/GO:0071782,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031372,UBC13-MMS2 complex,"A heterodimeric ubiquitin conjugating enzyme complex that catalyzes assembly of K63-linked polyubiquitin chains, which act as a signal to promote error-free DNA postreplication repair; in Saccharomyces the complex comprises Ubc13p and Mms2p. [GOC:mah, PMID:15772086]",4,http://amigo.geneontology.org/amigo/term/GO:0031372,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035370,UBC13-UEV1A complex,"A heterodimeric ubiquitin conjugating enzyme complex that catalyzes assembly of K63-linked polyubiquitin chains and is involved in NF-kappaB activation. In humans at least, the complex comprises the ubiquitin-conjugating enzyme UBC13 and ubiquitin-conjugating enzyme variant 1A (UEV1A). [GOC:amm, PMID:16129784]",4,http://amigo.geneontology.org/amigo/term/GO:0035370,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0042175,nuclear outer membrane-endoplasmic reticulum membrane network,"The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane. [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]",2,http://amigo.geneontology.org/amigo/term/GO:0042175,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0099738,cell cortex region,The complete extent of cell cortex that underlies some some region of the plasma membrane. [GOC:dos],9,http://amigo.geneontology.org/amigo/term/GO:0099738,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034998,oligosaccharyltransferase I complex,"An oligosaccharyltransferase (OST) complex that contains at least seven polypeptides and is the major OST complex in mammalian cells. Of the three forms of mammalian OST complex identified, the OSTI complex has the weakest affinity for ribosomes. [PMID:15835887]",2,http://amigo.geneontology.org/amigo/term/GO:0034998,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070443,Mad-Max complex,A transcriptional repressor complex that consists of a heterodimer of the bHLH-ZIP proteins Mad and Max. [PMID:8224841],2,http://amigo.geneontology.org/amigo/term/GO:0070443,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0008537,proteasome activator complex,A multisubunit complex that activates the hydrolysis of small nonubiquitinated peptides by binding to the proteasome core complex. [GOC:rb],3,http://amigo.geneontology.org/amigo/term/GO:0008537,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990501,exon-exon junction subcomplex mago-y14,"Component of the core exon-exon-junction complex (EJC). Fairly conserved in eukaryotes; in Drosophila, consists of the Mago and Y14 (tsunagi) gene products. Important for coupling nuclear and cytoplasmic events in gene expression. Inhibits the ATPase activity of eIF4AIII (Q9VHS8) to ensure a stable association of the EJC core with the mRNA. [GOC:bhm, PMID:12730685]",4,http://amigo.geneontology.org/amigo/term/GO:1990501,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0098556,cytoplasmic side of rough endoplasmic reticulum membrane,"The side (leaflet) of the rough endoplasmic reticulum membrane that faces the cytoplasm. [GOC:ab, GOC:dos]",4,http://amigo.geneontology.org/amigo/term/GO:0098556,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031416,NatB complex,"A conserved complex that catalyzes the transfer of an acetyl group to the N-terminal residue of a protein acceptor molecule that has a Met-Glu, Met-Asp, Met-Asn, or Met-Met N-terminus. In Saccharomyces the complex includes Nat3p and Mdm20p. [PMID:12890471]",4,http://amigo.geneontology.org/amigo/term/GO:0031416,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0098888,extrinsic component of presynaptic membrane,"The component of the presynaptic membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region. [GOC:autophagy, GOC:mf]",1,http://amigo.geneontology.org/amigo/term/GO:0098888,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0080008,Cul4-RING E3 ubiquitin ligase complex,"A ubiquitin ligase complex in which a cullin from the Cul4 family and a RING domain protein form the catalytic core; substrate specificity is conferred by an adaptor protein. [PMID:16792691, PMID:18223036, PMID:18552200]",58,http://amigo.geneontology.org/amigo/term/GO:0080008,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0042721,TIM22 mitochondrial import inner membrane insertion complex,"A multi-subunit complex embedded in the mitochondrial inner membrane that mediates the inner membrane insertion of multi-transmembrane spanning proteins that contain internal targeting elements. In yeast cells, TIM22 is a 300-kDa complex, consisting of four membrane integral subunits, Tim22, Tim54, Tim18 and Sdh3, and a peripheral chaperone complex consisting of the small TIM proteins, Tim9-Tim10-Tim12. [PMID:12191765, PMID:27554484]",18,http://amigo.geneontology.org/amigo/term/GO:0042721,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031595,nuclear proteasome complex,A proteasome found in the nucleus of a cell. [GOC:mah],1,http://amigo.geneontology.org/amigo/term/GO:0031595,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0015935,small ribosomal subunit,The smaller of the two subunits of a ribosome. [GOC:mah],15,http://amigo.geneontology.org/amigo/term/GO:0015935,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0042565,RNA nuclear export complex,"A complex which usually consists of three components, e.g. in Xenopus and yeast, the export receptor CRM1 (also known as exportin 1), the Ran protein and any RNA with a nuclear export sequence (NES). The complex acts to export RNA molecules with a NES from the nucleus through a nuclear pore. [GOC:jl, PMID:9323123]",3,http://amigo.geneontology.org/amigo/term/GO:0042565,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0032045,guanyl-nucleotide exchange factor complex,A protein complex that stimulates the exchange of guanyl nucleotides associated with a GTPase. [GOC:mah],15,http://amigo.geneontology.org/amigo/term/GO:0032045,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031461,cullin-RING ubiquitin ligase complex,"Any ubiquitin ligase complex in which the catalytic core consists of a member of the cullin family and a RING domain protein; the core is associated with one or more additional proteins that confer substrate specificity. [PMID:15571813, PMID:15688063]",9,http://amigo.geneontology.org/amigo/term/GO:0031461,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031465,Cul4B-RING E3 ubiquitin ligase complex,"A ubiquitin ligase complex in which a cullin from the Cul4B subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by unknown subunits. [PMID:15571813, PMID:15688063]",11,http://amigo.geneontology.org/amigo/term/GO:0031465,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031466,Cul5-RING ubiquitin ligase complex,"A ubiquitin ligase complex in which a cullin from the Cul5 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by an elongin-BC adaptor and a SOCS/BC box protein. [PMID:15571813, PMID:15688063]",12,http://amigo.geneontology.org/amigo/term/GO:0031466,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031467,Cul7-RING ubiquitin ligase complex,"A ubiquitin ligase complex in which a cullin from the Cul7 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 linker and an F-box protein. [PMID:15571813, PMID:15688063]",10,http://amigo.geneontology.org/amigo/term/GO:0031467,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031312,extrinsic component of organelle membrane,"The component of an organelle membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region. [GOC:dos, GOC:mah]",3,http://amigo.geneontology.org/amigo/term/GO:0031312,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0098562,cytoplasmic side of membrane,The side of a membrane that faces the cytoplasm. [GOC:dos],2,http://amigo.geneontology.org/amigo/term/GO:0098562,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070436,Grb2-EGFR complex,"A protein complex that contains the epidermal growth factor receptor (EGFR) and Grb2, and is involved in linking EGFR activation to the p21-Ras pathway. [GOC:mah, PMID:7798267]",2,http://amigo.geneontology.org/amigo/term/GO:0070436,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070032,synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex,"A SNARE complex that contains synaptobrevin 2 (VAMP2), SNAP-25, syntaxin 1a, and complexin I (or orthologs thereof). [PMID:7553862]",4,http://amigo.geneontology.org/amigo/term/GO:0070032,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070033,synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex,"A SNARE complex that contains synaptobrevin 2 (VAMP2), SNAP-25, syntaxin 1a, and complexin II (or orthologs thereof). [PMID:7553862]",3,http://amigo.geneontology.org/amigo/term/GO:0070033,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070044,synaptobrevin 2-SNAP-25-syntaxin-1a complex,"A SNARE complex that contains synaptobrevin 2 (VAMP2), SNAP-25, and syntaxin 1a (or orthologs thereof). [PMID:10336434]",6,http://amigo.geneontology.org/amigo/term/GO:0070044,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0033291,eukaryotic 80S initiation complex,"A protein complex composed of the large and small ribosomal subunits, methionyl-initiatior tRNA, and the capped mRNA. The initiator tRNA is positioned at the ribosomal P site at the AUG codon corresponding to the beginning of the coding region. [GOC:hjd, PMID:15145049]",1,http://amigo.geneontology.org/amigo/term/GO:0033291,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0099143,presynaptic actin cytoskeleton,The actin cytoskeleton that is part of a presynapse. [GOC:dos],1,http://amigo.geneontology.org/amigo/term/GO:0099143,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0120220,basal body patch,"The region in the apical portion of multiciliated epithelial cells where the ciliary basal bodies cluster. [GOC:krc, PMID:20164345, PMID:20685736, PMID:29891944]",1,http://amigo.geneontology.org/amigo/term/GO:0120220,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0160064,multi-pass translocon complex,"A protein complex that mediates the insertion of multi-pass transmembrane proteins into endoplasmic reticulum (ER) membrane. Substrates enter via the lateral gate of the Sec61 translocon. The complex comprises the GEL subcomplex (composed of RAB5IF/OPTI and TMCO1), the BOS subcomplex (composed of NCLN/Nicalin, NOMO and TMEM147) and the PAT subcomplex (composed of WDR83OS/Asterix and CCDC47). [PMID:36261522, PMID:36261528]",9,http://amigo.geneontology.org/amigo/term/GO:0160064,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0030692,Noc4p-Nop14p complex,"A heterodimer associated with precursors of the eukaryotic small ribosomal subunit, including the 90S preribosome; involved in small subunit biogenesis. [PMID:12446671]",3,http://amigo.geneontology.org/amigo/term/GO:0030692,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0032127,dense core granule membrane,The lipid bilayer surrounding a dense core granule. [GOC:mah],3,http://amigo.geneontology.org/amigo/term/GO:0032127,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0120202,rod photoreceptor disc membrane,"Stack of disc membranes located inside a rod photoreceptor outer segment, and containing densely packed molecules of rhodopsin photoreceptor proteins that traverse the lipid bilayer. It is thought that rod disc membranes arise as evaginations of the ciliary membrane near the base of the outer segment, which then become completely separated from the ciliary membrane, during the development of the rod outer segment. [GOC:krc, GOC:pde, PMID:19501669, PMID:26574505, PMID:6771304]",1,http://amigo.geneontology.org/amigo/term/GO:0120202,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0110157,reelin complex,"An extracellular complex that binds lipoprotein receptors VLDLR and APOER2, cadherin-related neuronal receptors (CNRs) or alpha3beta1 integrin and induces various downstream, reelin-dependent, phosphorylation cascades. It ultimately affects polarization, differentiation, neuronal migration and layer formation in the embryonic brain and neuron growth, maturation, and synaptic activity in the postnatal and adult brain. [GOC:bhm, PMID:21844191, PMID:28887403]",1,http://amigo.geneontology.org/amigo/term/GO:0110157,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005898,interleukin-13 receptor complex,"A protein complex that binds interleukin-13; consists of two chains, interleukin-13 receptor alpha1 chain and interleukin-4 receptor alpha chain. [PMID:8552669, PMID:9013879]",1,http://amigo.geneontology.org/amigo/term/GO:0005898,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0032144,4-aminobutyrate transaminase complex,"A homodimeric protein complex that possesses 4-aminobutyrate transaminase activity. [GOC:mah, PMID:15528998]",1,http://amigo.geneontology.org/amigo/term/GO:0032144,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097575,lateral cell cortex,"The region directly beneath the plasma membrane of the lateral portion of the cell. [GOC:mah, PMID:24146635]",2,http://amigo.geneontology.org/amigo/term/GO:0097575,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035003,subapical complex,"The most apical region of the lateral plasma membrane of an invertebrate epithelial cell. The subapical complex lies above the zonula adherens and the septate junction, and is comparable to the position of the tight junction of vertebrate cells. [PMID:11752566, PMID:12500938]",3,http://amigo.geneontology.org/amigo/term/GO:0035003,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0009353,mitochondrial oxoglutarate dehydrogenase complex,"A complex of multiple copies of three enzymatic components: oxoglutarate dehydrogenase (lipoamide) (E1), dihydrolipoamide S-succinyltransferase (E2) and dihydrolipoamide dehydrogenase (E3); catalyzes the overall conversion of 2-oxoglutarate to succinyl-CoA and carbon dioxide (CO2) within the mitochondrial matrix. An example of this complex is found in Mus musculus. [GOC:mtg_sensu, MetaCyc:CPLX66-42, PMID:10848975]",2,http://amigo.geneontology.org/amigo/term/GO:0009353,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0000346,transcription export complex,"The transcription export (TREX) complex couples transcription elongation by RNA polymerase II to mRNA export. The complex associates with the polymerase and travels with it along the length of the transcribed gene. TREX is composed of the THO transcription elongation complex as well as other proteins that couple THO to mRNA export proteins. The TREX complex is known to be found in a wide range of eukaryotes, including S. cerevisiae and metazoans. [GOC:krc, PMID:11979277]",19,http://amigo.geneontology.org/amigo/term/GO:0000346,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
