annotation_id,annotation_name,size,linkout,date_download,annotation_description,go_download_link
R-HSA-75094,Formation of the Editosome,8,https://reactome.org/PathwayBrowser/#/R-HSA-75094,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8939245,RUNX1 regulates transcription of genes involved in BCR signaling,6,https://reactome.org/PathwayBrowser/#/R-HSA-8939245,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1614603,Cysteine formation from homocysteine,2,https://reactome.org/PathwayBrowser/#/R-HSA-1614603,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5625970,RHO GTPases activate KTN1,11,https://reactome.org/PathwayBrowser/#/R-HSA-5625970,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5684045,Defective ABCD1 causes ALD,1,https://reactome.org/PathwayBrowser/#/R-HSA-5684045,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2206290,MPS IV - Morquio syndrome A,1,https://reactome.org/PathwayBrowser/#/R-HSA-2206290,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9026357,NTF4 activates NTRK2 (TRKB) signaling,2,https://reactome.org/PathwayBrowser/#/R-HSA-9026357,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-4043916,Defective MPI causes MPI-CDG,1,https://reactome.org/PathwayBrowser/#/R-HSA-4043916,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3134973,LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production,5,https://reactome.org/PathwayBrowser/#/R-HSA-3134973,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9636249,Inhibition of nitric oxide production,4,https://reactome.org/PathwayBrowser/#/R-HSA-9636249,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-197264,Nicotinamide salvaging,19,https://reactome.org/PathwayBrowser/#/R-HSA-197264,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2206302,MPS I - Hurler syndrome,1,https://reactome.org/PathwayBrowser/#/R-HSA-2206302,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619073,Defective GCK causes maturity-onset diabetes of the young 2 (MODY2),1,https://reactome.org/PathwayBrowser/#/R-HSA-5619073,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3274531,Glycogen storage disease type Ia (G6PC),1,https://reactome.org/PathwayBrowser/#/R-HSA-3274531,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619070,Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT),2,https://reactome.org/PathwayBrowser/#/R-HSA-5619070,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1483213,Synthesis of PE,13,https://reactome.org/PathwayBrowser/#/R-HSA-1483213,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,26,https://reactome.org/PathwayBrowser/#/R-HSA-9013695,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9673768,Signaling by membrane-tethered fusions of PDGFRA or PDGFRB,5,https://reactome.org/PathwayBrowser/#/R-HSA-9673768,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-112303,Electric Transmission Across Gap Junctions,5,https://reactome.org/PathwayBrowser/#/R-HSA-112303,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-112307,Transmission across Electrical Synapses ,5,https://reactome.org/PathwayBrowser/#/R-HSA-112307,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-4641265,Repression of WNT target genes,21,https://reactome.org/PathwayBrowser/#/R-HSA-4641265,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2393930,Phosphate bond hydrolysis by NUDT proteins,10,https://reactome.org/PathwayBrowser/#/R-HSA-2393930,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5609974,Defective PGM1 causes PGM1-CDG,1,https://reactome.org/PathwayBrowser/#/R-HSA-5609974,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9645135,STAT5 Activation,7,https://reactome.org/PathwayBrowser/#/R-HSA-9645135,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702506,Drug resistance of FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702506,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702509,FLT3 mutants bind TKIs,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702509,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702569,KW2449-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702569,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702577,semaxanib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702577,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702581,crenolanib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702581,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702590,gilteritinib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702590,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702596,lestaurtinib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702600,midostaurin-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702605,pexidartinib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702614,ponatinib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702614,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702620,quizartinib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702620,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702624,sorafenib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702624,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702632,sunitinib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702632,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702636,tandutinib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702636,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9702998,linifanib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9702998,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9703009,tamatinib-resistant FLT3 mutants,1,https://reactome.org/PathwayBrowser/#/R-HSA-9703009,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9730628,Sensory perception of salty taste,6,https://reactome.org/PathwayBrowser/#/R-HSA-9730628,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-6791055,"TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P",1,https://reactome.org/PathwayBrowser/#/R-HSA-6791055,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-6791462,"TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P",1,https://reactome.org/PathwayBrowser/#/R-HSA-6791462,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-6791465,Pentose phosphate pathway disease,2,https://reactome.org/PathwayBrowser/#/R-HSA-6791465,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9663199,Defective DNA double strand break response due to BRCA1 loss of function,2,https://reactome.org/PathwayBrowser/#/R-HSA-9663199,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9699150,Defective DNA double strand break response due to BARD1 loss of function,2,https://reactome.org/PathwayBrowser/#/R-HSA-9699150,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-451307,Activation of Na-permeable kainate receptors,2,https://reactome.org/PathwayBrowser/#/R-HSA-451307,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5545483,Defective Mismatch Repair Associated With MLH1,2,https://reactome.org/PathwayBrowser/#/R-HSA-5545483,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5632987,Defective Mismatch Repair Associated With PMS2,2,https://reactome.org/PathwayBrowser/#/R-HSA-5632987,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619085,Defective SLC26A3 causes congenital secretory chloride diarrhea 1 (DIAR1),1,https://reactome.org/PathwayBrowser/#/R-HSA-5619085,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-77305,Beta oxidation of palmitoyl-CoA to myristoyl-CoA,3,https://reactome.org/PathwayBrowser/#/R-HSA-77305,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3249367,STAT6-mediated induction of chemokines,3,https://reactome.org/PathwayBrowser/#/R-HSA-3249367,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-399710,Activation of AMPA receptors,4,https://reactome.org/PathwayBrowser/#/R-HSA-399710,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-211736,Stimulation of the cell death response by PAK-2p34,2,https://reactome.org/PathwayBrowser/#/R-HSA-211736,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619062,Defective SLC1A3 causes episodic ataxia 6 (EA6),1,https://reactome.org/PathwayBrowser/#/R-HSA-5619062,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619067,Defective SLC1A1 is implicated in schizophrenia 18 (SCZD18) and dicarboxylic aminoaciduria (DCBXA),1,https://reactome.org/PathwayBrowser/#/R-HSA-5619067,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5632968,Defective Mismatch Repair Associated With MSH6,2,https://reactome.org/PathwayBrowser/#/R-HSA-5632968,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3371598,Defective BTD causes biotidinase deficiency,1,https://reactome.org/PathwayBrowser/#/R-HSA-3371598,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-139910,Activation of BMF and translocation to mitochondria,3,https://reactome.org/PathwayBrowser/#/R-HSA-139910,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9007892,Interleukin-38 signaling,4,https://reactome.org/PathwayBrowser/#/R-HSA-9007892,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-427975,Proton/oligopeptide cotransporters,4,https://reactome.org/PathwayBrowser/#/R-HSA-427975,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9793242,SUMOylation of nuclear envelope proteins,3,https://reactome.org/PathwayBrowser/#/R-HSA-9793242,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9006821,Alternative Lengthening of Telomeres (ALT),2,https://reactome.org/PathwayBrowser/#/R-HSA-9006821,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9670613,Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations,2,https://reactome.org/PathwayBrowser/#/R-HSA-9670613,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9670615,Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations,2,https://reactome.org/PathwayBrowser/#/R-HSA-9670615,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9670621,Defective Inhibition of DNA Recombination at Telomere,2,https://reactome.org/PathwayBrowser/#/R-HSA-9670621,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9673013,Diseases of Telomere Maintenance,2,https://reactome.org/PathwayBrowser/#/R-HSA-9673013,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1912399,Pre-NOTCH Processing in the Endoplasmic Reticulum,6,https://reactome.org/PathwayBrowser/#/R-HSA-1912399,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2644605,FBXW7 Mutants and NOTCH1 in Cancer,6,https://reactome.org/PathwayBrowser/#/R-HSA-2644605,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2644607,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling,6,https://reactome.org/PathwayBrowser/#/R-HSA-2644607,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5083630,Defective LFNG causes SCDO3,5,https://reactome.org/PathwayBrowser/#/R-HSA-5083630,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8941856,RUNX3 regulates NOTCH signaling,26,https://reactome.org/PathwayBrowser/#/R-HSA-8941856,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1296067,Potassium transport channels,3,https://reactome.org/PathwayBrowser/#/R-HSA-1296067,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1296053,Classical Kir channels,4,https://reactome.org/PathwayBrowser/#/R-HSA-1296053,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8847453,Synthesis of PIPs in the nucleus,4,https://reactome.org/PathwayBrowser/#/R-HSA-8847453,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2892245,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",3,https://reactome.org/PathwayBrowser/#/R-HSA-2892245,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5578999,Defective GCLC causes HAGGSD,2,https://reactome.org/PathwayBrowser/#/R-HSA-5578999,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5579006,Defective GSS causes GSS deficiency,1,https://reactome.org/PathwayBrowser/#/R-HSA-5579006,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1483101,Synthesis of PS,2,https://reactome.org/PathwayBrowser/#/R-HSA-1483101,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1483196,PI and PC transport between ER and Golgi membranes,1,https://reactome.org/PathwayBrowser/#/R-HSA-1483196,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3296197,Hydroxycarboxylic acid-binding receptors,3,https://reactome.org/PathwayBrowser/#/R-HSA-3296197,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5659996,RPIA deficiency: failed conversion of R5P to RU5P,1,https://reactome.org/PathwayBrowser/#/R-HSA-5659996,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-6791461,RPIA deficiency: failed conversion of RU5P to R5P,1,https://reactome.org/PathwayBrowser/#/R-HSA-6791461,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619048,"Defective SLC11A2 causes hypochromic microcytic anemia, with iron overload 1 (AHMIO1)",1,https://reactome.org/PathwayBrowser/#/R-HSA-5619048,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-204626,Hypusine synthesis from eIF5A-lysine,4,https://reactome.org/PathwayBrowser/#/R-HSA-204626,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-6798163,Choline catabolism,6,https://reactome.org/PathwayBrowser/#/R-HSA-6798163,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8877627,Vitamin E,1,https://reactome.org/PathwayBrowser/#/R-HSA-8877627,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9017802,Noncanonical activation of NOTCH3,8,https://reactome.org/PathwayBrowser/#/R-HSA-9017802,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9683610,Maturation of nucleoprotein,12,https://reactome.org/PathwayBrowser/#/R-HSA-9683610,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-350864,Regulation of thyroid hormone activity,3,https://reactome.org/PathwayBrowser/#/R-HSA-350864,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5657562,Essential fructosuria,1,https://reactome.org/PathwayBrowser/#/R-HSA-5657562,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3560792,Defective SLC26A2 causes chondrodysplasias,1,https://reactome.org/PathwayBrowser/#/R-HSA-3560792,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5609976,Defective GALK1 causes GALCT2,1,https://reactome.org/PathwayBrowser/#/R-HSA-5609976,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5578995,Defective TPMT causes TPMT deficiency,1,https://reactome.org/PathwayBrowser/#/R-HSA-5578995,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9709275,Impaired BRCA2 translocation to the nucleus,2,https://reactome.org/PathwayBrowser/#/R-HSA-9709275,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9763198,Impaired BRCA2 binding to SEM1 (DSS1),2,https://reactome.org/PathwayBrowser/#/R-HSA-9763198,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9022534,Loss of MECP2 binding ability to 5hmC-DNA,2,https://reactome.org/PathwayBrowser/#/R-HSA-9022534,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9022538,Loss of MECP2 binding ability to 5mC-DNA,4,https://reactome.org/PathwayBrowser/#/R-HSA-9022538,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9022927,MECP2 regulates transcription of genes involved in GABA signaling,4,https://reactome.org/PathwayBrowser/#/R-HSA-9022927,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-916853,Degradation of GABA,2,https://reactome.org/PathwayBrowser/#/R-HSA-916853,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2206307,MPS IIIA - Sanfilippo syndrome A,1,https://reactome.org/PathwayBrowser/#/R-HSA-2206307,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-68881,Mitotic Metaphase/Anaphase Transition,2,https://reactome.org/PathwayBrowser/#/R-HSA-68881,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-446199,Synthesis of Dolichyl-phosphate,6,https://reactome.org/PathwayBrowser/#/R-HSA-446199,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-429593,Inositol transporters,3,https://reactome.org/PathwayBrowser/#/R-HSA-429593,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2206282,MPS IIIB - Sanfilippo syndrome B,1,https://reactome.org/PathwayBrowser/#/R-HSA-2206282,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-426117,Cation-coupled Chloride cotransporters,7,https://reactome.org/PathwayBrowser/#/R-HSA-426117,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619087,Defective SLC12A3 causes Gitelman syndrome (GS),1,https://reactome.org/PathwayBrowser/#/R-HSA-5619087,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-75064,mRNA Editing: A to I Conversion,2,https://reactome.org/PathwayBrowser/#/R-HSA-75064,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-75102,C6 deamination of adenosine,2,https://reactome.org/PathwayBrowser/#/R-HSA-75102,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-77042,Formation of editosomes by ADAR proteins,2,https://reactome.org/PathwayBrowser/#/R-HSA-77042,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3065676,SUMO is conjugated to E1 (UBA2:SAE1),7,https://reactome.org/PathwayBrowser/#/R-HSA-3065676,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3065678,"SUMO is transferred from E1 to E2 (UBE2I, UBC9)",10,https://reactome.org/PathwayBrowser/#/R-HSA-3065678,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3065679,SUMO is proteolytically processed,6,https://reactome.org/PathwayBrowser/#/R-HSA-3065679,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3215018,Processing and activation of SUMO,15,https://reactome.org/PathwayBrowser/#/R-HSA-3215018,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-111452,Activation and oligomerization of BAK protein,2,https://reactome.org/PathwayBrowser/#/R-HSA-111452,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-114294,"Activation, translocation and oligomerization of BAX",2,https://reactome.org/PathwayBrowser/#/R-HSA-114294,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5339700,Signaling by TCF7L2 mutants,3,https://reactome.org/PathwayBrowser/#/R-HSA-5339700,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9679509,Virion Assembly and Release,6,https://reactome.org/PathwayBrowser/#/R-HSA-9679509,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9683612,Maturation of protein M,1,https://reactome.org/PathwayBrowser/#/R-HSA-9683612,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9692913,SARS-CoV-1-mediated effects on programmed cell death,6,https://reactome.org/PathwayBrowser/#/R-HSA-9692913,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9692912,SARS-CoV-1 targets PDZ proteins in cell-cell junction,2,https://reactome.org/PathwayBrowser/#/R-HSA-9692912,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5674404,PTEN Loss of Function in Cancer,1,https://reactome.org/PathwayBrowser/#/R-HSA-5674404,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8943723,Regulation of PTEN mRNA translation,9,https://reactome.org/PathwayBrowser/#/R-HSA-8943723,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5250992,Toxicity of botulinum toxin type E (botE),5,https://reactome.org/PathwayBrowser/#/R-HSA-5250992,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9729555,Sensory perception of sour taste,2,https://reactome.org/PathwayBrowser/#/R-HSA-9729555,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619072,Defective SLC35A2 causes congenital disorder of glycosylation 2M (CDG2M),1,https://reactome.org/PathwayBrowser/#/R-HSA-5619072,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-727802,Transport of nucleotide sugars,9,https://reactome.org/PathwayBrowser/#/R-HSA-727802,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619037,Defective SLC35A1 causes congenital disorder of glycosylation 2F (CDG2F),1,https://reactome.org/PathwayBrowser/#/R-HSA-5619037,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5663020,Defective SLC35A1 causes congenital disorder of glycosylation 2F (CDG2F),1,https://reactome.org/PathwayBrowser/#/R-HSA-5663020,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9616333,Defective Base Excision Repair Associated with NTHL1,1,https://reactome.org/PathwayBrowser/#/R-HSA-9616333,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9630221,Defective NTHL1 substrate processing,1,https://reactome.org/PathwayBrowser/#/R-HSA-9630221,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9630222,Defective NTHL1 substrate binding,1,https://reactome.org/PathwayBrowser/#/R-HSA-9630222,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619113,Defective SLC3A1 causes cystinuria (CSNU),2,https://reactome.org/PathwayBrowser/#/R-HSA-5619113,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5660883,Defective SLC7A9 causes cystinuria (CSNU),2,https://reactome.org/PathwayBrowser/#/R-HSA-5660883,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3304347,Loss of Function of SMAD4 in Cancer,3,https://reactome.org/PathwayBrowser/#/R-HSA-3304347,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3311021,SMAD4 MH2 Domain Mutants in Cancer,3,https://reactome.org/PathwayBrowser/#/R-HSA-3311021,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3315487,SMAD2/3 MH2 Domain Mutants in Cancer,3,https://reactome.org/PathwayBrowser/#/R-HSA-3315487,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
